C:\Users\LKP\AppData\Local\Programs\Python\Python314\Lib\site-packages\flask_admin\contrib\__init__.py:2: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  __import__('pkg_resources').declare_namespace(__name__)
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
127.0.0.1 - - [08/May/2026 11:46:21] "GET /admin/static/admin/js/actions.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:21] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:21] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/huizong/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/vendor/select2/select2.css?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/vendor/select2/select2-bootstrap3.css?v=1.4.6 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker-bs3.css?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:22] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker.js?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/form.js?v=1.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/filters.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/actions.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/recommend/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/select2/select2.css?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/select2/select2-bootstrap3.css?v=1.4.6 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker-bs3.css?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker.js?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/form.js?v=1.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/filters.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/actions.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/user/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/select2/select2.css?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/select2/select2-bootstrap3.css?v=1.4.6 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker-bs3.css?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker.js?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/form.js?v=1.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/filters.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /admin/static/admin/js/actions.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:23] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /admin/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:24] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /index HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/javascript/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/javascript/plug-ins/layerUi/layer.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/javascript/plug-ins/customScrollbar.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/javascript/plug-ins/echarts.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/editor/ueditor.config.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/editor/ueditor.all.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/assets/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/assets/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/javascript/plug-ins/pagination.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/javascript/public.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/css/plug-ins/customScrollbar.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/javascript/plug-ins/layerUi/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:25] "GET /static/css/font/fontawesome-webfont.woff?t=1483266488331 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /index HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/javascript/plug-ins/customScrollbar.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/javascript/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/javascript/plug-ins/echarts.min.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/javascript/plug-ins/layerUi/layer.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/editor/ueditor.config.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/editor/ueditor.all.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/assets/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/assets/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/assets/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/javascript/plug-ins/pagination.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/javascript/public.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/css/reset.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/css/plug-ins/customScrollbar.min.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/javascript/plug-ins/layerUi/skin/default/layer.css?v=3.0.3303 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:46:26] "GET /static/css/font/fontawesome-webfont.woff?t=1483266488331 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /admin/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /static/bower_components/font-awesome/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:48:13] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/huizong/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/vendor/select2/select2.css?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/vendor/select2/select2-bootstrap3.css?v=1.4.6 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker-bs3.css?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker.js?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/admin/js/form.js?v=1.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/admin/js/filters.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /admin/static/admin/js/actions.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:48:18] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/recommend/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/vendor/select2/select2-bootstrap3.css?v=1.4.6 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/vendor/select2/select2.css?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker-bs3.css?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker.js?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/admin/js/form.js?v=1.0.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/admin/js/filters.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /admin/static/admin/js/actions.js?v=1.0.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:48:19] "GET /static/favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/user/ HTTP/1.1" 200 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/bootstrap/bootstrap3/swatch/default/bootstrap.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/bootstrap/bootstrap3/css/bootstrap-theme.min.css?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/admin/css/bootstrap3/admin.css?v=1.1.1 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /static/bower_components/metisMenu/src/metisMenu.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /static/dist/css/sb-admin-2.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /static/bower_components/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/vendor/select2/select2.css?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/vendor/select2/select2-bootstrap3.css?v=1.4.6 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker-bs3.css?v=1.3.22 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/vendor/jquery.min.js?v=2.1.4 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/bootstrap/bootstrap3/js/bootstrap.min.js?v=3.3.5 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/vendor/moment.min.js?v=2.9.0 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/vendor/select2/select2.min.js?v=3.5.2 HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /static/bower_components/metisMenu/src/metisMenu.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /static/dist/js/sb-admin-2.js HTTP/1.1" 304 -
127.0.0.1 - - [08/May/2026 11:48:20] "GET /admin/static/vendor/bootstrap-daterangepicker/daterangepicker.js?v=1.3.22 HTTP/1.1" 304 -
